WSM
F3OF
DT3
FLAP2
t(s)	FLAP2(deg)
42.50000	-0.00000
42.60000	-0.00000
42.70000	-0.00000
42.80000	-0.00000
42.90000	-0.00000
43.00000	-0.00000
43.10000	-0.00000
43.20000	-0.00000
43.30000	-0.00000
43.40000	-0.00000
43.50000	-0.00000
43.60000	-0.00000
43.70000	-0.00000
43.80000	-0.00000
43.90000	-0.00000
44.00000	-0.00000
44.10000	-0.00000
44.20000	-0.00000
44.30000	-0.00000
44.40000	-0.00000
44.50000	-0.00000
44.60000	-0.00000
44.70000	-0.00000
44.80000	-0.00000
44.90000	-0.00000
45.00000	-0.00000
45.10000	-0.00000
45.20000	-0.00000
45.30000	-0.00000
45.40000	-0.00000
45.50000	-0.00000
45.60000	-0.00000
45.70000	-0.00000
45.80000	-0.00000
45.90000	-0.00000
46.00000	-0.00000
46.10000	-0.00000
46.20000	-0.00000
46.30000	-0.00000
46.40000	-0.00000
46.50000	-0.00000
46.60000	-0.00000
46.70000	-0.00000
46.80000	-0.00000
46.90000	-0.00000
47.00000	-0.00000
47.10000	-0.00000
47.20000	-0.00000
47.30000	-0.00000
47.40000	-0.00000
47.50000	-0.00000
47.60000	-0.00000
47.70000	-0.00000
47.80000	-0.00000
47.90000	-0.00000
48.00000	-0.00000
48.10000	-0.00000
48.20000	-0.00000
48.30000	-0.00000
48.40000	-0.00000
48.50000	-0.00000
48.60000	-0.00000
48.70000	-0.00000
48.80000	-0.00000
48.90000	-0.00000
49.00000	-0.00000
49.10000	-0.00000
49.20000	-0.00000
49.30000	-0.00000
49.40000	-0.00000
49.50000	-0.00000
49.60000	-0.00000
49.70000	-0.00000
49.80000	-0.00000
49.90000	-0.00000
50.00000	-0.00000
50.10000	-0.00000
50.20000	-0.00000
50.30000	-0.00000
50.40000	-0.00000
50.50000	-0.00000
50.60000	-0.00000
50.70000	-0.00000
50.80000	-0.00000
50.90000	-0.00000
51.00000	-0.00000
51.10000	-0.00000
51.20000	-0.00000
51.30000	-0.00000
51.40000	-0.00000
51.50000	-0.00000
51.60000	-0.00000
51.70000	-0.00000
51.80000	-0.00000
51.90000	-0.00000
52.00000	-0.00000
52.10000	-0.00000
52.20000	-0.00000
52.30000	-0.00000
52.40000	-0.00000
52.50000	-0.00000
52.60000	-0.00000
52.70000	-0.00000
52.80000	-0.00000
52.90000	-0.00000
53.00000	-0.00000
53.10000	-0.00000
53.20000	-0.00000
53.30000	-0.00000
53.40000	-0.00000
53.50000	-0.00000
53.60000	-0.00000
53.70000	-0.00000
53.80000	-0.00000
53.90000	-0.00000
54.00000	-0.00000
54.10000	-0.00000
54.20000	-0.00000
54.30000	-0.00000
54.40000	-0.00000
54.50000	-0.00000
54.60000	-0.00000
54.70000	-0.00000
54.80000	-0.00000
54.90000	-0.00000
55.00000	-0.00000
55.10000	-0.00000
55.20000	-0.00000
55.30000	-0.00000
55.40000	-0.00000
55.50000	-0.00000
55.60000	-0.00000
55.70000	-0.00000
55.80000	-0.00000
55.90000	-0.00000
56.00000	-0.00000
56.10000	-0.00000
56.20000	-0.00000
56.30000	-0.00000
56.40000	-0.00000
56.50000	-0.00000
56.60000	-0.00000
56.70000	-0.00000
56.80000	-0.00000
56.90000	-0.00000
57.00000	-0.00000
57.10000	-0.00000
57.20000	-0.00000
57.30000	-0.00000
57.40000	-0.00000
57.50000	-0.00000
57.60000	-0.00000
57.70000	-0.00000
57.80000	-0.00000
57.90000	-0.00000
58.00000	-0.00000
58.10000	-0.00000
58.20000	-0.00000
58.30000	-0.00000
58.40000	-0.00000
58.50000	-0.00000
58.60000	-0.00000
58.70000	-0.00000
58.80000	-0.00000
58.90000	-0.00000
59.00000	-0.00000
59.10000	-0.00000
59.20000	-0.00000
59.30000	-0.00000
59.40000	-0.00000
59.50000	-0.00000
59.60000	-0.00000
59.70000	-0.00000
59.80000	-0.00000
59.90000	-0.00000
60.00000	-0.00000
60.10000	-0.00000
60.20000	-0.00000
60.30000	-0.00000
60.40000	-0.00000
60.50000	-0.00000
60.60000	-0.00000
60.70000	-0.00000
60.80000	-0.00000
60.90000	-0.00000
61.00000	-0.00000
61.10000	-0.00000
61.20000	-0.00000
61.30000	-0.00000
61.40000	-0.00000
61.50000	-0.00000
61.60000	-0.00000
61.70000	-0.00000
61.80000	-0.00000
61.90000	-0.00000
62.00000	-0.00000
62.10000	-0.00000
62.20000	-0.00000
62.30000	-0.00000
62.40000	-0.00000
62.50000	-0.00000
62.60000	-0.00000
62.70000	-0.00000
62.80000	-0.00000
62.90000	-0.00000
63.00000	-0.00000
63.10000	-0.00000
63.20000	-0.00000
63.30000	-0.00000
63.40000	-0.00000
63.50000	-0.00000
63.60000	-0.00000
63.70000	-0.00000
63.80000	-0.00000
63.90000	-0.00000
64.00000	-0.00000
64.10000	-0.00000
64.20000	-0.00000
64.30000	-0.00000
64.40000	-0.00000
64.50000	-0.00000
64.60000	-0.00000
64.70000	-0.00000
64.80000	-0.00000
64.90000	-0.00000
65.00000	-0.00000
65.10000	-0.00000
65.20000	-0.00000
65.30000	-0.00000
65.40000	-0.00000
65.50000	-0.00000
65.60000	-0.00000
65.70000	-0.00000
65.80000	-0.00000
65.90000	-0.00000
66.00000	-0.00000
66.10000	-0.00000
66.20000	-0.00000
66.30000	-0.00000
66.40000	-0.00000
66.50000	-0.00000
66.60000	-0.00000
66.70000	-0.00000
66.80000	-0.00000
66.90000	-0.00000
67.00000	-0.00000
67.10000	-0.00000
67.20000	-0.00000
67.30000	-0.00000
67.40000	-0.00000
67.50000	-0.00000
67.60000	-0.00000
67.70000	-0.00000
67.80000	-0.00000
67.90000	-0.00000
68.00000	-0.00000
68.10000	-0.00000
68.20000	-0.00000
68.30000	-0.00000
68.40000	-0.00000
68.50000	-0.00000
68.60000	-0.00000
68.70000	-0.00000
68.80000	-0.00000
68.90000	-0.00000
69.00000	-0.00000
69.10000	-0.00000
69.20000	-0.00000
69.30000	-0.00000
69.40000	-0.00000
69.50000	-0.00000
69.60000	-0.00000
69.70000	-0.00000
69.80000	-0.00000
69.90000	-0.00000
70.00000	-0.00000
70.10000	-0.00000
70.20000	-0.00000
70.30000	-0.00000
70.40000	-0.00000
70.50000	-0.00000
70.60000	-0.00000
70.70000	-0.00000
70.80000	-0.00000
70.90000	-0.00000
71.00000	-0.00000
71.10000	-0.00000
71.20000	-0.00000
71.30000	-0.00000
71.40000	-0.00000
71.50000	-0.00000
71.60000	-0.00000
71.70000	-0.00000
71.80000	-0.00000
71.90000	-0.00000
72.00000	-0.00000
72.10000	-0.00000
72.20000	-0.00000
72.30000	-0.00000
72.40000	-0.00000
72.50000	-0.00000
72.60000	-0.00000
72.70000	-0.00000
72.80000	-0.00000
72.90000	-0.00000
73.00000	-0.00000
73.10000	-0.00000
73.20000	-0.00000
73.30000	-0.00000
73.40000	-0.00000
73.50000	-0.00000
73.60000	-0.00000
73.70000	-0.00000
73.80000	-0.00000
73.90000	-0.00000
74.00000	-0.00000
74.10000	-0.00000
74.20000	-0.00000
74.30000	-0.00000
74.40000	-0.00000
74.50000	-0.00000
74.60000	-0.00000
74.70000	-0.00000
74.80000	-0.00000
74.90000	-0.00000
75.00000	-0.00000
75.10000	-0.00000
75.20000	-0.00000
75.30000	-0.00000
75.40000	-0.00000
75.50000	-0.00000
75.60000	-0.00000
75.70000	-0.00000
75.80000	-0.00000
75.90000	-0.00000
76.00000	-0.00000
76.10000	-0.00000
76.20000	-0.00000
76.30000	-0.00000
76.40000	-0.00000
76.50000	-0.00000
76.60000	-0.00000
76.70000	-0.00000
76.80000	-0.00000
76.90000	-0.00000
77.00000	-0.00000
77.10000	-0.00000
77.20000	-0.00000
77.30000	-0.00000
77.40000	-0.00000
77.50000	-0.00000
77.60000	-0.00000
77.70000	-0.00000
77.80000	-0.00000
77.90000	-0.00000
78.00000	-0.00000
78.10000	-0.00000
78.20000	-0.00000
78.30000	-0.00000
78.40000	-0.00000
78.50000	-0.00000
78.60000	-0.00000
78.70000	-0.00000
78.80000	-0.00000
78.90000	-0.00000
79.00000	-0.00000
79.10000	-0.00000
79.20000	-0.00000
79.30000	-0.00000
79.40000	-0.00000
79.50000	-0.00000
79.60000	-0.00000
79.70000	-0.00000
79.80000	-0.00000
79.90000	-0.00000
80.00000	-0.00000
80.10000	-0.00000
80.20000	-0.00000
80.30000	-0.00000
80.40000	-0.00000
80.50000	-0.00000
80.60000	-0.00000
80.70000	-0.00000
80.80000	-0.00000
80.90000	-0.00000
81.00000	-0.00000
81.10000	-0.00000
81.20000	-0.00000
81.30000	-0.00000
81.40000	-0.00000
81.50000	-0.00000
81.60000	-0.00000
81.70000	-0.00000
81.80000	-0.00000
81.90000	-0.00000
82.00000	-0.00000
82.10000	-0.00000
82.20000	-0.00000
82.30000	-0.00000
82.40000	-0.00000
82.50000	-0.00000
82.60000	-0.00000
82.70000	-0.00000
82.80000	-0.00000
82.90000	-0.00000
83.00000	-0.00000
83.10000	-0.00000
83.20000	-0.00000
83.30000	-0.00000
83.40000	-0.00000
83.50000	-0.00000
83.60000	-0.00000
83.70000	-0.00000
83.80000	-0.00000
83.90000	-0.00000
84.00000	-0.00000
84.10000	-0.00000
84.20000	-0.00000
84.30000	-0.00000
84.40000	-0.00000
84.50000	-0.00000
84.60000	-0.00000
84.70000	-0.00000
84.80000	-0.00000
84.90000	-0.00000
85.00000	-0.00000
85.10000	-0.00000
85.20000	-0.00000
85.30000	-0.00000
85.40000	-0.00000
85.50000	-0.00000
85.60000	-0.00000
85.70000	-0.00000
85.80000	-0.00000
85.90000	-0.00000
86.00000	-0.00000
86.10000	-0.00000
86.20000	-0.00000
86.30000	-0.00000
86.40000	-0.00000
86.50000	-0.00000
86.60000	-0.00000
86.70000	-0.00000
86.80000	-0.00000
86.90000	-0.00000
87.00000	-0.00000
87.10000	-0.00000
87.20000	-0.00000
87.30000	-0.00000
87.40000	-0.00000
87.50000	-0.00000
87.60000	-0.00000
87.70000	-0.00000
87.80000	-0.00000
87.90000	-0.00000
88.00000	-0.00000
88.10000	-0.00000
88.20000	-0.00000
88.30000	-0.00000
88.40000	-0.00000
88.50000	-0.00000
88.60000	-0.00000
88.70000	-0.00000
88.80000	-0.00000
88.90000	-0.00000
89.00000	-0.00000
89.10000	-0.00000
89.20000	-0.00000
89.30000	-0.00000
89.40000	-0.00000
89.50000	-0.00000
89.60000	-0.00000
89.70000	-0.00000
89.80000	-0.00000
89.90000	-0.00000
90.00000	-0.00000
90.10000	-0.00000
90.20000	-0.00000
90.30000	-0.00000
90.40000	-0.00000
90.50000	-0.00000
90.60000	-0.00000
90.70000	-0.00000
90.80000	-0.00000
90.90000	-0.00000
91.00000	-0.00000
91.10000	-0.00000
91.20000	-0.00000
91.30000	-0.00000
91.40000	-0.00000
91.50000	-0.00000
91.60000	-0.00000
91.70000	-0.00000
91.80000	-0.00000
91.90000	-0.00000
92.00000	-0.00000
92.10000	-0.00000
92.20000	-0.00000
92.30000	-0.00000
92.40000	-0.00000
92.50000	-0.00000
92.60000	-0.00000
92.70000	-0.00000
92.80000	-0.00000
92.90000	-0.00000
93.00000	-0.00000
93.10000	-0.00000
93.20000	-0.00000
93.30000	-0.00000
93.40000	-0.00000
93.50000	-0.00000
93.60000	-0.00000
93.70000	-0.00000
93.80000	-0.00000
93.90000	-0.00000
94.00000	-0.00000
94.10000	-0.00000
94.20000	-0.00000
94.30000	-0.00000
94.40000	-0.00000
94.50000	-0.00000
94.60000	-0.00000
94.70000	-0.00000
94.80000	-0.00000
94.90000	-0.00000
95.00000	-0.00000
95.10000	-0.00000
95.20000	-0.00000
95.30000	-0.00000
95.40000	-0.00000
95.50000	-0.00000
95.60000	-0.00000
95.70000	-0.00000
95.80000	-0.00000
95.90000	-0.00000
96.00000	-0.00000
96.10000	-0.00000
96.20000	-0.00000
96.30000	-0.00000
96.40000	-0.00000
96.50000	-0.00000
96.60000	-0.00000
96.70000	-0.00000
96.80000	-0.00000
96.90000	-0.00000
97.00000	-0.00000
97.10000	-0.00000
97.20000	-0.00000
97.30000	-0.00000
97.40000	-0.00000
97.50000	-0.00000
97.60000	-0.00000
97.70000	-0.00000
97.80000	-0.00000
97.90000	-0.00000
98.00000	-0.00000
98.10000	-0.00000
98.20000	-0.00000
98.30000	-0.00000
98.40000	-0.00000
98.50000	-0.00000
98.60000	-0.00000
98.70000	-0.00000
98.80000	-0.00000
98.90000	-0.00000
99.00000	-0.00000
99.10000	-0.00000
99.20000	-0.00000
99.30000	-0.00000
99.40000	-0.00000
99.50000	-0.00000
99.60000	-0.00000
99.70000	-0.00000
99.80000	-0.00000
99.90000	-0.00000
100.00000	-0.00000
100.10000	-0.00000
100.20000	-0.00000
100.30000	-0.00000
100.40000	-0.00000
100.50000	-0.00000
100.60000	-0.00000
100.70000	-0.00000
100.80000	-0.00000
100.90000	-0.00000
101.00000	-0.00000
101.10000	-0.00000
101.20000	-0.00000
101.30000	-0.00000
101.40000	-0.00000
101.50000	-0.00000
101.60000	-0.00000
101.70000	-0.00000
101.80000	-0.00000
101.90000	-0.00000
102.00000	-0.00000
102.10000	-0.00000
102.20000	-0.00000
102.30000	-0.00000
102.40000	-0.00000
102.50000	-0.00000
102.60000	-0.00000
102.70000	-0.00000
102.80000	-0.00000
102.90000	-0.00000
103.00000	-0.00000
103.10000	-0.00000
103.20000	-0.00000
103.30000	-0.00000
103.40000	-0.00000
103.50000	-0.00000
103.60000	-0.00000
103.70000	-0.00000
103.80000	-0.00000
103.90000	-0.00000
104.00000	-0.00000
104.10000	-0.00000
104.20000	-0.00000
104.30000	-0.00000
104.40000	-0.00000
104.50000	-0.00000
104.60000	-0.00000
104.70000	-0.00000
104.80000	-0.00000
104.90000	-0.00000
105.00000	-0.00000
105.10000	-0.00000
105.20000	-0.00000
105.30000	-0.00000
105.40000	-0.00000
105.50000	-0.00000
105.60000	-0.00000
105.70000	-0.00000
105.80000	-0.00000
105.90000	-0.00000
106.00000	-0.00000
106.10000	-0.00000
106.20000	-0.00000
106.30000	-0.00000
106.40000	-0.00000
106.50000	-0.00000
106.60000	-0.00000
106.70000	-0.00000
106.80000	-0.00000
106.90000	-0.00000
107.00000	-0.00000
107.10000	-0.00000
107.20000	-0.00000
107.30000	-0.00000
107.40000	-0.00000
107.50000	-0.00000
107.60000	-0.00000
107.70000	-0.00000
107.80000	-0.00000
107.90000	-0.00000
108.00000	-0.00000
108.10000	-0.00000
108.20000	-0.00000
108.30000	-0.00000
108.40000	-0.00000
108.50000	-0.00000
108.60000	-0.00000
108.70000	-0.00000
108.80000	-0.00000
108.90000	-0.00000
109.00000	-0.00000
109.10000	-0.00000
109.20000	-0.00000
109.30000	-0.00000
109.40000	-0.00000
109.50000	-0.00000
109.60000	-0.00000
109.70000	-0.00000
109.80000	-0.00000
109.90000	-0.00000
110.00000	-0.00000
110.10000	-0.00000
110.20000	-0.00000
110.30000	-0.00000
110.40000	-0.00000
110.50000	-0.00000
110.60000	-0.00000
110.70000	-0.00000
110.80000	-0.00000
110.90000	-0.00000
111.00000	-0.00000
111.10000	-0.00000
111.20000	-0.00000
111.30000	-0.00000
111.40000	-0.00000
111.50000	-0.00000
111.60000	-0.00000
111.70000	-0.00000
111.80000	-0.00000
111.90000	-0.00000
112.00000	-0.00000
112.10000	-0.00000
112.20000	-0.00000
112.30000	-0.00000
112.40000	-0.00000
112.50000	-0.00000
112.60000	-0.00000
112.70000	-0.00000
112.80000	-0.00000
112.90000	-0.00000
113.00000	-0.00000
113.10000	-0.00000
113.20000	-0.00000
113.30000	-0.00000
113.40000	-0.00000
113.50000	-0.00000
113.60000	-0.00000
113.70000	-0.00000
113.80000	-0.00000
113.90000	-0.00000
114.00000	-0.00000
114.10000	-0.00000
114.20000	-0.00000
114.30000	-0.00000
114.40000	-0.00000
114.50000	-0.00000
114.60000	-0.00000
114.70000	-0.00000
114.80000	-0.00000
114.90000	-0.00000
115.00000	-0.00000
115.10000	-0.00000
115.20000	-0.00000
115.30000	-0.00000
115.40000	-0.00000
115.50000	-0.00000
115.60000	-0.00000
115.70000	-0.00000
115.80000	-0.00000
115.90000	-0.00000
116.00000	-0.00000
116.10000	-0.00000
116.20000	-0.00000
116.30000	-0.00000
116.40000	-0.00000
116.50000	-0.00000
116.60000	-0.00000
116.70000	-0.00000
116.80000	-0.00000
116.90000	-0.00000
117.00000	-0.00000
117.10000	-0.00000
117.20000	-0.00000
117.30000	-0.00000
117.40000	-0.00000
117.50000	-0.00000
117.60000	-0.00000
117.70000	-0.00000
117.80000	-0.00000
117.90000	-0.00000
118.00000	-0.00000
118.10000	-0.00000
118.20000	-0.00000
118.30000	-0.00000
118.40000	-0.00000
118.50000	-0.00000
118.60000	-0.00000
118.70000	-0.00000
118.80000	-0.00000
118.90000	-0.00000
119.00000	-0.00000
119.10000	-0.00000
119.20000	-0.00000
119.30000	-0.00000
119.40000	-0.00000
119.50000	-0.00000
119.60000	-0.00000
119.70000	-0.00000
119.80000	-0.00000
119.90000	-0.00000
120.00000	-0.00000
120.10000	-0.00000
120.20000	-0.00000
120.30000	-0.00000
120.40000	-0.00000
120.50000	-0.00000
120.60000	-0.00000
120.70000	-0.00000
120.80000	-0.00000
120.90000	-0.00000
121.00000	-0.00000
121.10000	-0.00000
121.20000	-0.00000
121.30000	-0.00000
121.40000	-0.00000
121.50000	-0.00000
121.60000	-0.00000
121.70000	-0.00000
121.80000	-0.00000
121.90000	-0.00000
122.00000	-0.00000
122.10000	-0.00000
122.20000	-0.00000
122.30000	-0.00000
122.40000	-0.00000
122.50000	-0.00000
122.60000	-0.00000
122.70000	-0.00000
122.80000	-0.00000
122.90000	-0.00000
123.00000	-0.00000
123.10000	-0.00000
123.20000	-0.00000
123.30000	-0.00000
123.40000	-0.00000
123.50000	-0.00000
123.60000	-0.00000
123.70000	-0.00000
123.80000	-0.00000
123.90000	-0.00000
124.00000	-0.00000
124.10000	-0.00000
124.20000	-0.00000
124.30000	-0.00000
124.40000	-0.00000
124.50000	-0.00000
124.60000	-0.00000
124.70000	-0.00000
124.80000	-0.00000
124.90000	-0.00000
125.00000	-0.00000
125.10000	-0.00000
125.20000	-0.00000
125.30000	-0.00000
125.40000	-0.00000
125.50000	-0.00000
125.60000	-0.00000
125.70000	-0.00000
125.80000	-0.00000
125.90000	-0.00000
126.00000	-0.00000
126.10000	-0.00000
126.20000	-0.00000
126.30000	-0.00000
126.40000	-0.00000
126.50000	-0.00000
